ID	WORD	POS_TAG
11.0	sʉ́m	VERB
12.0	á	DET
13.0	lə̂	PART
14.0	tə	PART
15.0	ŋkwyə́pnyə́	VERB
16.0	nə́	ADP
17.0	pá'	SCONJ
18.0	dyə̌	NOUN
19.0	bə́	VERB
20.0	da'	ADV
21.0	nwə	NOUN
22.0	.	PUNCT
1.0	Pû	PRON
2.0	gɔ	AUX
3.0	yɔ́	VERB
4.0	mkɔ̀	NOUN
5.0	mnə́	NOUN
6.0	pîŋ	VERB
7.0	púa	CONJ
8.0	pǒmnyə́	NOUN
9.0	topʉə̀	NOUN
10.0	vəŋ	ADJ
11.0	é	DET
12.0	cîcǐ	ADJ
13.0	mkɔ	NOUN
14.0	púa	CONJ
15.0	pə pɛ́mkwə̀	NOUN
16.0	.	PUNCT
1.0	Ta'	NUM
2.0	ywə́	NOUN
3.0	pə́	AUX
4.0	nyə́nyɔ́	ADJ
5.0	bə́	VERB
6.0	gaə́	SCONJ
7.0	Mə̂cwɔ́'	NOUN
8.0	yə́	DET
9.0	pú	PRON
10.0	gɔ́	VERB
11.0	yáp	VERB
12.0	é	PRON
13.0	á	DET
14.0	bə́	VERB
15.0	mo	NOUN
16.0	bə̂m	NOUN
17.0	e	DET
18.0	pə́	AUX
19.0	gɔ	AUX
20.0	lə	VERB
21.0	fa'	NOUN
22.0	Dôguŋ	NOUN
23.0	Biya	PROPN
24.0	nə	INF
25.0	ghɔ	VERB
26.0	dzə	ADP
27.0	dəm	ADP
28.0	bəŋ	NOUN
29.0	dəm	ADP
30.0	nam	NOUN
31.0	.	PUNCT
1.0	Paknyə̂	NOUN
2.0	mcò'	NOUN
3.0	Ǎ	PRON
4.0	bə́	AUX
5.0	wə́	AUX
6.0	gɔ́	AUX
7.0	mi	VERB
8.0	.	PUNCT
1.0	A	PRON
2.0	tə	PART
3.0	ywə́	NOUN
4.0	bə́	AUX
5.0	wə́	AUX
6.0	dʉ́mnyə́	VERB
7.0	.	PUNCT
1.0	Da'gaə́	CONJ
2.0	wáp	PRON
3.0	bə	VERB
4.0	veŋ	ADJ
5.0	é	DET
6.0	pyə́	DET
7.0	wáp	PRON
8.0	ŋkɛ	VERB
9.0	gaə́	SCONJ
10.0	mô	PRON
11.0	kuŋ	VERB
12.0	dzʉdyə́	NOUN
13.0	.	PUNCT
1.0	Bǎ	CONJ
2.0	nə́ŋ	CONJ
3.0	bə́	VERB
4.0	vəŋ	ADJ
5.0	mntʉ́m	NOUN
6.0	Paul	PROPN
7.0	Biya	PROPN
8.0	nə̂	INF
9.0	ghɔm	VERB
10.0	nwə	NOUN
11.0	nə́	INF
12.0	ntútə́	VERB
13.0	nə̂	ADP
14.0	vəŋ	ADJ
15.0	mcyə́	NOUN
16.0	mcùŋ	NOUN
17.0	tə́m	NOUN
18.0	.	PUNCT
1.0	Ba	CONJ
2.0	m	PART
3.0	mnə́	NOUN
4.0	ǎ	PRON
5.0	shə́ŋ	VERB
6.0	gaə́	SCONJ
7.0	nə̂	INF
8.0	ntútə́	VERB
9.0	.	PUNCT
1.0	Mntʉ̌m	NOUN
2.0	mco'	NOUN
3.0	bə	SCONJ
4.0	pú	PRON
5.0	nə́ŋ	CONJ
6.0	shə́ŋtə	ADV
7.0	jáp	VERB
8.0	.	PUNCT
1.0	Da'gaə̂	CONJ
2.0	sɔm	ADJ
3.0	mò	NOUN
4.0	tə̂	PART
5.0	də	VERB
6.0	yá	PRON
7.0	sɛ́	VERB
8.0	ywə́	NOUN
9.0	.	PUNCT
1.0	Nə̂kə́lə́	CONJ
2.0	á	PRON
3.0	daʼtə	VERB
4.0	gaə́	SCONJ
5.0	tə	ADP
6.0	ba	CONJ
7.0	mpáʼ	SCONJ
8.0	wáp	PRON
9.0	ghə	VERB
10.0	mtiŋ	NOUN
11.0	bɔ̂	DET
12.0	á	PART
13.0	tʉ̂m	NOUN
14.0	tsâp	DET
15.0	jaə	ADV
16.0	á	PART
17.0	nə̂	ADP
18.0	kaməlûm	PROPN
19.0	.	PUNCT
1.0	A	PRON
2.0	bə́	VERB
3.0	ywə́	NOUN
4.0	yə	DET
5.0	á	PRON
6.0	gə	VERB
7.0	tə́	ADP
8.0	wáp	PRON
9.0	pə́	VERB
10.0	nə̂	ADP
11.0	guŋ	ADJ
12.0	mtsʉʼ	NOUN
13.0	myə	DET
14.0	po	PRON
15.0	á	PART
16.0	kɛməlúm	PROPN
17.0	cúʼtə́	VERB
18.0	nə́	ADP
19.0	áá	DET
20.0	.	PUNCT
1.0	Tyə́ʼ	NOUN
2.0	yə	DET
3.0	po	PRON
4.0	ka	PART
5.0	píŋ	ADV
6.0	jɔ́	VERB
7.0	wáp	PRON
8.0	á	DET
9.0	po	PRON
10.0	zhyə́	VERB
11.0	gaə́	SCONJ
12.0	wáp	PRON
13.0	ghɔ	VERB
14.0	tə	ADP
15.0	.	PUNCT
1.0	Pú	PRON
2.0	fiŋ	VERB
3.0	nə́	INF
4.0	ghə	VERB
5.0	tə	ADP
6.0	a	PRON
7.0	lə	PART
8.0	láʼ	AUX
9.0	ŋkwíʼ	ADV
10.0	bə́	VERB
11.0	.	PUNCT
1.0	Pə́	AUX
2.0	pə	PRON
3.0	pîŋ	ADV
4.0	shwə́sí	VERB
5.0	.	PUNCT
1.0	Nə̂kə́lə́	CONJ
2.0	wâp	PRON
3.0	cwə́tə	ADP
4.0	bə́	VERB
5.0	tsʉʼ	NOUN
6.0	yə	DET
7.0	po	NOUN
8.0	á	PART
9.0	kaməlúm	NOUN
10.0	nə́	ADP
11.0	á	DET
12.0	a	PRON
13.0	há	VERB
14.0	gaə́	SCONJ
15.0	wáp	PRON
16.0	ghɔ́mtə́	VERB
17.0	.	PUNCT
1.0	Wáp	PRON
2.0	ghɔmnwə	VERB
3.0	sáʼguŋ	NOUN
4.0	bî	ADP
5.0	Biya	PROPN
6.0	e	PRON
7.0	lə̂	VERB
8.0	nwə	NOUN
9.0	msə̌ŋwi	NOUN
10.0	.	PUNCT
1.0	Â	PRON
2.0	pôʼ	ADV
3.0	tə́	ADP
4.0	mcoʼ	NOUN
5.0	monə̂ŋ	NOUN
6.0	bə	SCONJ
7.0	pú	PRON
8.0	wáʼ	VERB
9.0	dú	VERB
10.0	nə́	INF
11.0	sâ	VERB
12.0	Biya	PROPN
13.0	dǒ	ADJ
14.0	é	DET
15.0	nə̂kə́lə́	CONJ
16.0	pɔmnə̂ŋ	NOUN
17.0	bə	VERB
18.0	wáp	PRON
19.0	píŋ	VERB
20.0	.	PUNCT
1.0	Tə́	PART
2.0	waə̂	PRON
3.0	jɔk	VERB
4.0	bə	SCONJ
5.0	é	PRON
6.0	zhɔk	VERB
7.0	shyə́	NOUN
8.0	Paul	PROPN
9.0	?	PUNCT
1.0	Waə̂	PRON
2.0	jɔk	VERB
3.0	bə	SCONJ
4.0	é	PRON
5.0	zhɔk	VERB
6.0	tə́	ADP
7.0	zhyə́	VERB
8.0	?	PUNCT
1.0	Ntwɔ̂shɛ	NOUN
2.0	Amungwa	PROPN
3.0	Tanyi	PROPN
4.0	ghɔm	VERB
5.0	nwə́	NOUN
6.0	nə́	ADP
7.0	pá'	SCONJ
8.0	pû	PRON
9.0	gəm	VERB
10.0	mbhə̂shɛ	NOUN
11.0	pyə	DET
12.0	tə	ADP
13.0	kwóp	NOUN
14.0	nə́ŋ	CONJ
15.0	síŋ	VERB
16.0	wáp	PRON
17.0	gaə́	SCONJ
18.0	e	PRON
19.0	gɔ	AUX
20.0	pútə́	VERB
21.0	wâp	PRON
22.0	yə́	DET
23.0	á	PRON
24.0	wap	PRON
25.0	pé	VERB
26.0	gó'	NOUN
27.0	yə	DET
28.0	wáp	PRON
29.0	jɔ́	VERB
30.0	lə	DET
31.0	.	PUNCT
1.0	""""	PUNCT
2.0	Bǎwaə̌lə́	PRON
3.0	yə	DET
4.0	pú	PRON
5.0	ghə	VERB
6.0	é	PRON
7.0	kə	CONJ
8.0	jó'	VERB
9.0	é	PRON
10.0	tə	ADP
11.0	kwóp	NOUN
12.0	á	DET
13.0	pû	PRON
14.0	gɔ	AUX
15.0	pé	VERB
16.0	bí	ADP
17.0	í	PRON
18.0	.	PUNCT
1.0	Agbor	PROPN
2.0	Bala	PROPN
3.0	kwí'	VERB
4.0	gaə́	SCONJ
5.0	pû	PRON
6.0	gəm	VERB
7.0	pɔ	NOUN
8.0	nə̂	ADP
9.0	nwə	NOUN
10.0	páknyə̂	NOUN
11.0	tsʉ'	NOUN
12.0	gəlísì	NOUN
13.0	wáp	PRON
14.0	ghə	VERB
15.0	kà'	NOUN
16.0	pfʉə̀	NUM
17.0	tə́	ADP
18.0	kúŋ	NOUN
19.0	cwə́	VERB
20.0	gaə́	SCONJ
21.0	wâp	PRON
22.0	.	PUNCT
1.0	Mcuŋ	NOUN
2.0	Ntâmdzə	NOUN
3.0	15	NUM
4.0	ŋkə̂mbiyɛ́	NOUN
5.0	.	PUNCT
1.0	Tsʉ'	NOUN
2.0	fə̂:Afrik	PROPN
3.0	performance	PROPN
4.0	batə	NOUN
5.0	164	NUM
6.0	.	PUNCT
1.0	Shə́	ADJ
2.0	tiŋ	NOUN
3.0	shu	NOUN
4.0	tsʉ́dyə́	NOUN
5.0	.	PUNCT
1.0	Tə	ADP
2.0	fə́	VERB
3.0	nə̂	ADP
4.0	mú	ADJ
5.0	cwə	NOUN
6.0	Kaməlûm	PROPN
7.0	bə́	AUX
8.0	wə́	AUX
9.0	hwə́	VERB
10.0	pə̂	PART
11.0	sim	NOUN
12.0	shù	NOUN
13.0	yə	DET
14.0	pə́	AUX
15.0	pú	PRON
16.0	ghə̂	VERB
17.0	bǎkə́lə́	PRON
18.0	lə	DET
19.0	.	PUNCT
1.0	Yəŋ	DET
2.0	nwə̂	NOUN
3.0	bə́	AUX
4.0	wə́	AUX
5.0	há	VERB
6.0	ta'	NUM
7.0	cə̌və	NOUN
8.0	mcyə́	NOUN
9.0	mcuŋ	NOUN
10.0	pə́	VERB
11.0	dəm	ADP
12.0	ó	PRON
13.0	fɛnyə́	VERB
14.0	ntîntǐ	ADJ
15.0	cwəpuŋ	ADJ
16.0	tə	ADP
17.0	yâ'	VERB
18.0	sɔ̀m	ADJ
19.0	.	PUNCT
1.0	Pû	PRON
2.0	bə	VERB
3.0	tsɔ'ɔ	ADV
4.0	jɔ́	VERB
5.0	guŋ	ADJ
6.0	mcǐ	NOUN
7.0	awɛ́	ADV
8.0	nwə	NOUN
9.0	pə́	VERB
10.0	nə́	ADP
11.0	mkhʉkhʉɔ̀	NOUN
12.0	pə́	VERB
13.0	thə́	NOUN
14.0	mə̂bú'	NOUN
15.0	púa	CONJ
16.0	.	PUNCT
1.0	Bə	SCONJ
2.0	shǔ	NOUN
3.0	ŋə́m	VERB
4.0	cəcə	NOUN
5.0	mghə̌ŋ	NOUN
6.0	pyə	DET
7.0	wáp	PRON
8.0	dʉmnyə	VERB
9.0	tsaə	NOUN
10.0	.	PUNCT
1.0	Ě	PRON
2.0	kə̂	AUX
3.0	wə́	AUX
4.0	gɔm	VERB
5.0	gaě	SCONJ
6.0	é	PRON
7.0	bə́	VERB
8.0	ŋwǎla'	NOUN
9.0	cofo	NOUN
10.0	Samuel	PROPN
11.0	Mvondo	PROPN
12.0	Ayolo	PROPN
13.0	nə́	ADP
14.0	nə̂	INF
15.0	fʉ̀tə̀	VERB
16.0	pɔ	NOUN
17.0	kwǐ	VERB
18.0	ŋkâp	NOUN
19.0	.	PUNCT
1.0	ě	PRON
2.0	ghɔm	VERB
3.0	bî	ADP
4.0	gɔ̂pna'	NOUN
5.0	gaə́	SCONJ
6.0	ě	PRON
7.0	wə́	AUX
8.0	cə́ŋ	VERB
9.0	nə̂	INF
10.0	kwinyə̀	VERB
11.0	mghɔm	NOUN
12.0	pǔ	ADP
13.0	gɔ̂pna'	NOUN
14.0	pá'	CONJ
15.0	wǐ	PRON
16.0	ǎ	PART
17.0	Niger	PROPN
18.0	.	PUNCT
1.0	Ě	PRON
2.0	nə̂	INF
3.0	ghə̀	VERB
4.0	pó'ò	ADV
5.0	cəŋtə	ADV
6.0	gɔ̀m	VERB
7.0	gaə́	SCONJ
8.0	nɔmtə̀má'	NOUN
9.0	guŋ	NOUN
10.0	Paul	PROPN
11.0	Biya	PROPN
12.0	né	PART
13.0	bə́	AUX
14.0	wə́	AUX
15.0	cə́ŋ	VERB
16.0	nə̂	ADP
17.0	ghɔmtə̀	VERB
18.0	pǔ	ADP
19.0	fə̂	NOUN
20.0	é	DET
21.0	Niger	PROPN
22.0	.	PUNCT
1.0	pə́	PART
2.0	,	PUNCT
3.0	cofo	NOUN
4.0	nɔmtə̀má'	NOUN
5.0	Niger	PROPN
6.0	há	VERB
7.0	dəŋdəŋ	ADV
8.0	mnubà	NOUN
9.0	pəpʉə́ə́	NUM
10.0	dəŋdzə	NUM
11.0	gətsó	NOUN
12.0	Niger	PROPN
13.0	.	PUNCT
1.0	Jacques	PROPN
2.0	Calvin	PROPN
3.0	Eyafa	PROPN
4.0	lə̂	AUX
5.0	həŋ	CONJ
6.0	ké	VERB
7.0	Mohamed	PROPN
8.0	Bazoum	PROPN
9.0	wáp	PRON
10.0	cwə́tə́	VERB
11.0	gɔmtə̀	VERB
12.0	tə	ADP
13.0	pfʉ̌	VERB
14.0	mə́nêk	NOUN
15.0	cyə	VERB
16.0	,	PUNCT
17.0	ǎ	PRON
18.0	.	PUNCT
1.0	pú	PRON
2.0	tə́	ADP
3.0	síŋ	VERB
4.0	Samuel	PROPN
5.0	Mvondo	PROPN
6.0	Ayolo	PROPN
7.0	ê	PRON
8.0	ghɔm	VERB
9.0	bî	ADP
10.0	DGSN	PROPN
11.0	nə́	ADP
12.0	nə̂	INF
13.0	cəŋtə	ADV
14.0	dé	VERB
15.0	mzhəŋ	NOUN
16.0	myə́	DET
17.0	.	PUNCT
1.0	cwôcwǒ	NOUN
2.0	kətú'	NOUN
3.0	cwɔ́'	VERB
4.0	ta'	NUM
5.0	cəŋtədémzhəŋ	NOUN
6.0	ywə́	NOUN
7.0	.	PUNCT
1.0	pəcəŋtədé	NOUN
0.0	mzhəŋ	NOUN
2.0	lə̀	VERB
3.0	zhólokalizatioŋ	NOUN
4.0	jɔ́	VERB
5.0	gaə̂	SCONJ
6.0	nwə	NOUN
7.0	kêké	ADJ
8.0	fə́	VERB
9.0	m	PART
10.0	.	PUNCT
1.0	nwə	NOUN
2.0	pə́mtə̀	VERB
3.0	dəŋdəŋ	ADJ
4.0	tǎdyə̂	NOUN
5.0	cɛ́	NOUN
6.0	ŋkwìtə	VERB
7.0	nə̂	INF
8.0	zhyə́	VERB
9.0	gɛ	NOUN
10.0	bíŋ	ADV
11.0	ké	VERB
12.0	mo	NOUN
13.0	yə̌	DET
14.0	pú	PRON
15.0	wə́	AUX
16.0	kwɛ̂	VERB
17.0	gaə́	SCONJ
18.0	ǎ	PRON
19.0	bə́	VERB
20.0	è	PRON
21.0	ǎ	DET
22.0	Jacques	PROPN
23.0	Calvin	PROPN
24.0	.	PUNCT
1.0	pəcəŋtədé	NOUN
0.0	mzhəŋ	NOUN
2.0	lə̂	AUX
3.0	zhí'tə̀	VERB
4.0	gaə̂	SCONJ
5.0	jʉɔ̂jʉ̀m	NOUN
6.0	mo	NOUN
7.0	yə́ŋ	DET
8.0	zhì	ADV
9.0	fa'	VERB
10.0	cí	NOUN
11.0	mfa'	NOUN
12.0	.	PUNCT
1.0	Yə	DET
2.0	Kaməlûm	PROPN
3.0	Elisee	PROPN
4.0	Yonta	PROPN
5.0	yə	DET
6.0	ê	PRON
7.0	bə̌	VERB
8.0	fá'	NOUN
9.0	jʉ̌m	ADP
10.0	vəŋ	ADJ
11.0	pə́ ghə və	NOUN
12.0	á	DET
13.0	bə́	AUX
0.0	wə́	AUX
14.0	ŋwɛ́nyə́	VERB
15.0	.	PUNCT
1.0	bə́	AUX
0.0	wə́	AUX
2.0	ŋwɛ́nyə́	VERB
3.0	nə̂	ADP
4.0	kɔŋsɛr	PROPN
5.0	Valsero	PROPN
6.0	paris	PROPN
7.0	tyə̂'	NOUN
8.0	18	NUM
9.0	nə́	ADP
10.0	.	PUNCT
1.0	Ywə́	NOUN
2.0	nə̂	INF
3.0	piŋ	ADV
4.0	puŋ	ADJ
5.0	Yonta	PROPN
6.0	bə́	SCONJ
7.0	pâ'	CONJ
8.0	Richard	PROPN
9.0	Bona	PROPN
10.0	pû	CONJ
11.0	Maurice	PROPN
12.0	Kamto	PROPN
13.0	kə̂	AUX
14.0	lə	VERB
15.0	sí	NOUN
16.0	lə	PART
17.0	.	PUNCT
1.0	Ě	PRON
2.0	ntʉ́m	ADP
3.0	cyə́	NOUN
4.0	yəŋ	DET
5.0	sîsǐ	ADP
6.0	bə́	AUX
0.0	wə́	AUX
7.0	.	PUNCT
1.0	""""	PUNCT
2.0	Richard	PROPN
3.0	Bona	PROPN
4.0	pû	CONJ
5.0	Maurice	PROPN
6.0	Kamto	PROPN
7.0	hâ	VERB
8.0	bwǎnyə̂	NOUN
9.0	yáp	DET
10.0	bí	ADP
11.0	cʉ́'jʉm	NOUN
12.0	yáp	DET
13.0	tə́	ADP
14.0	e	PRON
15.0	ghé	VERB
16.0	ntʉ́m	ADP
17.0	fa'	NOUN
18.0	və̀	NOUN
19.0	.	PUNCT
1.0	Də	AUX
2.0	pě	VERB
3.0	tə	ADP
4.0	mûywə́	ADJ
5.0	fá'	NOUN
6.0	bə́ŋ	ADP
7.0	pfə̂	NOUN
8.0	Manu	PROPN
9.0	Dibango	PROPN
10.0	tə	ADP
11.0	mo	NOUN
12.0	bé	VERB
13.0	á	PRON
14.0	nə̂	ADP
15.0	fɛstival	NOUN
16.0	e	DET
17.0	bwâdzʉ̌	NOUN
18.0	.	PUNCT
1.0	Manu	PROPN
2.0	Dibango	PROPN
3.0	pə́	AUX
4.0	di'	VERB
5.0	pá'	SCONJ
6.0	gɔ̂pna	NOUN
7.0	kaməlûm	NOUN
8.0	tə̂	PART
9.0	gə	VERB
10.0	jyə́	NOUN
11.0	nə́	INF
12.0	níŋdəŋ	VERB
13.0	nə́	ADP
14.0	nwə	NOUN
15.0	mkò	NOUN
16.0	nə	INF
17.0	gə́	VERB
18.0	pə və̀	NOUN
19.0	pɔ́kpə	PRON
20.0	Kaməlûm	PROPN
21.0	ghə́	VERB
22.0	nə̂	ADP
23.0	guŋ	NOUN
24.0	dəmca'	NOUN
25.0	awɛ́	ADV
26.0	.	PUNCT
1.0	Johnny	PROPN
2.0	Hallyday	PROPN
3.0	látə̂	ADV
4.0	bə́	AUX
5.0	gɔ́	AUX
6.0	zhí	VERB
7.0	sɛ	NOUN
8.0	bâ	CONJ
9.0	gɔ̂pna'	VERB
10.0	Fəlaŋsí	PROPN
11.0	latə	ADV
12.0	pə́	VERB
13.0	zhʉ̌m	ADP
14.0	lə	PART
15.0	.	PUNCT
1.0	Manu	PROPN
2.0	Dibango	PROPN
3.0	pə́	AUX
4.0	pá'	SCONJ
5.0	pə Mə̂cwɔ́'	NOUN
6.0	pɔ́kpə̌	DET
7.0	ŋké	VERB
8.0	pə ə̀	NOUN
9.0	nə	INF
10.0	sɛ́nyə	VERB
11.0	mlɔtyə̂'	NOUN
12.0	nə́	ADP
13.0	tsə̂	NOUN
14.0	púa	CONJ
15.0	nə́	INF
16.0	yɔ̂	VERB
17.0	m	NOUN
18.0	da'gaə́	CONJ
19.0	bə́	AUX
20.0	nták	VERB
21.0	wáp	PRON
22.0	ntʉ́m	ADP
23.0	ghʉghʉɔ̀	NOUN
24.0	lə	PART
25.0	.	PUNCT
1.0	Mfə̂	NOUN
2.0	pə̌ kaməlûm	NOUN
3.0	po	PRON
4.0	yɔ́	VERB
5.0	pá'	SCONJ
6.0	guŋ	NOUN
7.0	yɔ́k pə̌	DET
8.0	â	PRON
9.0	zhí	VERB
10.0	púa	CONJ
11.0	mkɔ̀	NOUN
12.0	.	PUNCT
1.0	Pô	PRON
2.0	gɔ	AUX
3.0	yɔ́	VERB
4.0	bʉɔ̌	NOUN
5.0	wimŋkâp	NOUN
6.0	mfaʼ	NOUN
7.0	to	ADP
8.0	sîsǐ	ADP
9.0	.	PUNCT
1.0	Dəŋ	NOUN
2.0	10	NUM
3.0	%	SYM
4.0	35	NUM
5.0	%	SYM
6.0	gə́	VERB
7.0	tâksi	NOUN
8.0	tâksi	NOUN
9.0	nə̂	ADP
10.0	.	PUNCT
1.0	Dəmofâʼ	NOUN
2.0	syap	VERB
3.0	tâksi	NOUN
4.0	nə́	ADP
5.0	pefaʼ	NOUN
6.0	mpfyə́	VERB
7.0	bí	ADP
8.0	gɔ̂pnaʼ	NOUN
9.0	tâksi	NOUN
10.0	tə̂	ADP
11.0	tyə́ʼ	NOUN
12.0	batə	NOUN
13.0	15	NUM
14.0	nə́	ADP
15.0	bǎyálə́	ADJ
16.0	ŋwə́	NOUN
17.0	lə́	AUX
18.0	kûʼ	VERB
19.0	.	PUNCT
1.0	Tâksi	NOUN
2.0	nə́	ADP
3.0	dəŋpe	NOUN
4.0	tsʉʼfâʼ	NOUN
5.0	mô	NOUN
6.0	biŋ	ADV
7.0	gɔ́	AUX
8.0	pə́	VERB
9.0	nə́	ADP
10.0	cwə	NOUN
11.0	.	PUNCT
1.0	Jʉɔjʉm	ADJ
2.0	tyə́ʼ	NOUN
3.0	nə́	INF
4.0	hâ	VERB
5.0	kam	ADJ
6.0	ŋwaʼnyə	NOUN
7.0	bé	VERB
8.0	tâksi	NOUN
9.0	nə́	ADP
10.0	gûʼdzʉ̌	NOUN
11.0	púa	ADP
12.0	dəŋ	NOUN
13.0	yə	DET
14.0	a	PRON
15.0	shʉ́ʼ	VERB
16.0	â	DET
17.0	gɔ	AUX
18.0	ŋwâk	VERB
19.0	bə́	VERB
20.0	tyə̂ʼ	NOUN
21.0	15	NUM
22.0	nə́	ADP
23.0	Dzə̂tsə́	NOUN
24.0	guŋ	ADJ
25.0	mguʼ	NOUN
26.0	awɛ́	ADV
27.0	.	PUNCT
1.0	Dəŋ	NOUN
2.0	385	NUM
3.0	%	SYM
4.0	(	PUNCT
5.0	tâksi	NOUN
6.0	bí	ADP
7.0	mtsʉʼfaʼ	NOUN
8.0	35	NUM
9.0	%	SYM
10.0	+	SYM
11.0	10	NUM
12.0	%	SYM
13.0	tâksi	NOUN
14.0	nə̂	ADP
15.0	tsʉʼcwə̂	NOUN
16.0	.	PUNCT
1.0	Pû	PRON
2.0	sə́	VERB
3.0	mtâksi	NOUN
4.0	mtsʉʼfaʼ	NOUN
5.0	tə̂	ADP
6.0	tyə́ʼ	NOUN
7.0	15	NUM
8.0	kûʼ	VERB
9.0	nə́	ADP
10.0	bǎyá	ADJ
11.0	ŋwə́	NOUN
12.0	.	PUNCT
1.0	ntî	NOUN
2.0	tâksi	NOUN
3.0	Jô	VERB
4.0	Ywə́	NOUN
5.0	(	PUNCT
6.0	TJY	PROPN
7.0	)	PUNCT
8.0	Dəŋ	NOUN
9.0	nə́	INF
10.0	zhǐ	VERB
11.0	wə́	AUX
12.0	bə́	VERB
13.0	187	NUM
14.0	.	PUNCT
1.0	-	PUNCT
2.0	nə́	INF
3.0	lə	VERB
4.0	tsə́tsʉ́	NOUN
5.0	myə	DET
6.0	ǎ	PRON
7.0	cə́ŋ	VERB
8.0	â	DET
9.0	ba	CONJ
10.0	mhwə	NOUN
11.0	ŋkó	VERB
12.0	guŋ	NOUN
13.0	tə̂	PART
14.0	gɔ	AUX
15.0	pé	VERB
16.0	TJY	PROPN
17.0	pə̀	PART
18.0	.	PUNCT
1.0	A	PRON
2.0	tí	AUX
3.0	bə́	VERB
4.0	tyə̂ʼ	NOUN
5.0	batə	ADJ
6.0	24	NUM
7.0	nə́	ADP
8.0	Shwâgəfə	NOUN
9.0	Paul	PROPN
10.0	Biya	PROPN
11.0	lə	VERB
12.0	Cyrus	PROPN
13.0	Ngoʼo	PROPN
14.0	gə́	VERB
15.0	tâdyə̂	NOUN
16.0	PAD	PROPN
17.0	.	PUNCT
1.0	E	PRON
2.0	yɔ̂	VERB
3.0	mŋwa'nyǝ	NOUN
4.0	bɔ̂	DET
5.0	dǝm	ADP
6.0	tápǝle	NOUN
7.0	lǝ	PART
8.0	ghɔ́m	VERB
9.0	sɔmywǝ́	PRON
10.0	.	PUNCT
1.0	A	PRON
2.0	nə́	INF
3.0	pə̌	VERB
4.0	pôʼ	ADV
5.0	pəbetí	PROPN
6.0	pə́	AUX
7.0	fíŋ	VERB
8.0	ɛktâ	NOUN
9.0	12	NUM
10.0	bí	ADP
11.0	pɔ̀mnə̀ŋ	NOUN
12.0	.	PUNCT
1.0	Bə	SCONJ
2.0	guŋ	ADJ
3.0	mnwə	NOUN
4.0	bɔ̂	DET
5.0	nə́ŋ	CONJ
6.0	ŋwák	VERB
7.0	dzə̌	ADP
8.0	Paúl	PROPN
9.0	.	PUNCT
1.0	Yə	DET
2.0	a	PRON
3.0	sya	VERB
4.0	nə́	ADP
5.0	á	DET
6.0	pə́	VERB
7.0	gaə́	SCONJ
8.0	mkǎm	NOUN
9.0	bɔ́	DET
10.0	yó	VERB
11.0	kamcáʼ	NOUN
12.0	cəcə	ADP
13.0	Dwǎlá	PROPN
14.0	1000	NUM
15.0	FCFA	PROPN
16.0	taʼ	NUM
17.0	.	PUNCT
1.0	E	PRON
2.0	shʉ̂	VERB
3.0	gaə́	SCONJ
4.0	pú	PRON
5.0	páʼ	VERB
6.0	kamcáʼ	NOUN
7.0	bɔ̂	DET
8.0	bí	ADP
9.0	bvo	ADJ
10.0	-GGP	PROPN
11.0	é	PRON
12.0	wáʼtə́	VERB
13.0	.	PUNCT
1.0	Pɔ	NOUN
2.0	pyə	DET
3.0	pú	PRON
4.0	fiŋ	VERB
5.0	mkamcáʼ	NOUN
6.0	1000	NUM
7.0	FCFA	PROPN
8.0	nə́	ADP
9.0	m2	NOUN
10.0	á	DET
11.0	nə́	INF
12.0	ŋwɛ̌nyə́	ADJ
13.0	Cyrus	PROPN
14.0	Ngo’o	PROPN
15.0	kɔ́mtə́	VERB
16.0	bɛ̂tsə̂	NOUN
17.0	.	PUNCT
1.0	KOUNG	PROPN
2.0	A	PROPN
3.0	BISSEKE	PROPN
4.0	PFɄ́	VERB
5.0	m	PART
6.0	Yawude	PROPN
7.0	dəŋdzə	NUM
8.0	ŋwâlǎʼ	NOUN
9.0	ghɔ̂m	VERB
10.0	gaə́	SCONJ
11.0	pə́	AUX
12.0	e	PRON
13.0	lə	AUX
14.0	.	PUNCT
1.0	Da'gaǝ́	CONJ
2.0	pú	PRON
3.0	tí	VERB
4.0	jǝŋ	VERB
5.0	Koung	PROPN
6.0	A	PROPN
7.0	Bisseke	PROPN
8.0	ntʉ́m	ADP
9.0	Gɔ̂pna'	NOUN
10.0	tyǝ́'	NOUN
11.0	19	NUM
12.0	nǝ́	ADP
13.0	Ŋkǝ̂mghě	NOUN
14.0	2019	NUM
15.0	.	PUNCT
1.0	Pǒm	ADJ
2.0	ŋwə́	VERB
3.0	nə̂	INF
4.0	cyə	VERB
5.0	pú	PRON
6.0	ké	VERB
7.0	é	PRON
8.0	MDB	PROPN
9.0	.	PUNCT
1.0	Pǒ	PRON
2.0	ghə	VERB
3.0	mu'	ADJ
4.0	nə	INF
5.0	yɔ̂	VERB
6.0	yə	DET
7.0	pó	PRON
8.0	gɔ	AUX
9.0	phə́	VERB
10.0	wɔ́k	PRON
11.0	áa	DET
12.0	?	PUNCT
1.0	Karavanə	PROPN
2.0	Bíg	PROPN
3.0	Tur	PROPN
4.0	gɔ	AUX
5.0	miŋ	VERB
6.0	ta'	NUM
7.0	ŋwə̂	NOUN
8.0	kə́ka	NOUN
9.0	á	PRON
10.0	ghɔ	VERB
11.0	kə́ŋsyhə	NOUN
